product_name;order_date;quantity;sales;region;profit;discount
Mixer Grinder Sit;01/06/2025;2;14488.2;South;812.7;10
Textbook Molestiae;29/03/2024;5;14478;West;1505.68;20
Shampoo Saepe;10/05/2025;1;14436.2;East;906.84;20
Women's Wear Vel;27/01/2025;1;14412.6;North;1338.71;15
Shampoo Necessitatibus;26/08/2025;1;14402;East;3536.12;15
Table Laudantium;12/09/2024;1;14400.7;East;2296.08;15
Women's Wear Mollitia;26/01/2025;1;14394;East;2238.77;5
Yoga Mat Quam;15/10/2023;4;14384;West;2803.41;10
Action Figure Numquam;08/07/2024;3;14347.8;South;1830.28;15
Bed Odit;06/12/2024;1;14345;East;2600.55;15
Refrigerator Hic;28/04/2024;1;14320.8;South;1614.98;0
Biography Vel;17/08/2025;1;14296.5;North;1289.03;20
Table Perferendis;01/10/2025;2;14281.7;South;2480.67;0
Bed Id;08/06/2024;5;14263;West;2970.9;0
Action Figure Iure;21/02/2024;2;14211.2;South;2222.83;10
Camera Enim;12/01/2025;2;14177.6;East;1093.5;10
Wheat Voluptate;24/12/2023;2;14160.7;North;3203.36;20
Cushion Voluptates;04/01/2024;1;14133;West;3000.83;5
Board Game Veniam;13/05/2024;1;14101.5;North;753.61;10
Clock Natus;19/04/2025;1;14065.8;West;2099.9;15
Chair Sint;03/03/2024;4;14059;East;765.58;5
RC Car Illo;25/10/2024;1;14051.2;West;3117.82;10
Action Figure Laboriosam;21/09/2025;5;14050.5;North;1904.21;5
Clock Minima;07/04/2024;1;14010;South;749.88;5
Oil Aliquam;18/06/2024;3;13970.7;South;1271.72;10
Sugar Nulla;23/06/2024;3;13930.65;East;2507.65;5
Biography Dignissimos;26/01/2024;1;13776;North;1016.55;20
Shoes At;02/03/2025;1;13768;West;1659.48;10
Cricket Bat Molestias;02/11/2023;4;13729.4;South;830.97;5
Biography Odit;10/06/2025;3;13716;South;2129.1;15
Women's Wear Asperiores;07/12/2023;1;13664;South;2634.79;20
Oil Earum;01/03/2025;1;13630;South;1198.07;10
RC Car Possimus;04/07/2025;1;13624.8;South;2127.12;10
Biography Consequatur;11/08/2024;2;13618;North;1033.23;0
Men's Wear Cumque;24/01/2024;1;13617.6;West;1112.25;5
Shampoo Voluptate;15/06/2025;3;13603.2;North;1038.67;5
Clock Dolor;09/09/2024;1;13598.1;South;2934.86;10
Oil Odio;07/09/2025;4;13590;North;1234.71;5
Microwave Odio;02/09/2025;3;13572;North;3385.77;0
Yoga Mat Nam;24/08/2024;1;13561;East;1296.86;5
Mobile Illo;30/11/2023;3;13545;West;2465.9;10
Sugar Iste;11/05/2025;4;13487.8;East;3316.26;10
Rice Cum;09/03/2025;1;13461.3;East;911.03;15
Comics Praesentium;06/01/2024;4;13455.8;North;1836.71;15
Doll Dolorum;20/02/2024;3;13406.4;North;3144.07;10
Mixer Grinder Iste;29/05/2024;1;13377;West;1758.03;15
Non-Fiction Recusandae;25/09/2025;1;13361.6;South;2754.76;10
Smartwatch Tempora;09/10/2023;1;13158.4;East;2993.92;15
Foundation Ad;02/12/2023;1;13079.2;South;2485.08;5
Foundation Aperiam;16/01/2024;3;13060.8;North;1476.31;0
Refrigerator Pariatur;16/11/2024;4;12992.2;West;2331.46;10
Laptop Sit;16/08/2025;1;12992;North;1717.93;10
Smartwatch Numquam;13/01/2025;3;12979.2;West;801.44;20
Sugar Cupiditate;08/10/2023;5;12966.75;West;1413.68;0
Accessories Veritatis;19/07/2025;1;12934.8;South;2380.71;20
Smartwatch At;27/08/2025;1;12915.25;East;1869.58;0
Kids Wear Nesciunt;23/01/2024;1;12909;North;1655.08;15
Tennis Racket Adipisci;23/08/2025;2;12908.8;South;2209.07;5
Oil Autem;06/04/2024;1;12813.6;North;2570.9;15
Dumbbells Culpa;21/08/2024;2;12774.6;North;2747.63;20
Juicer Rem;02/03/2024;2;12767;North;2840.49;5
Comics Dolorem;15/09/2024;2;12702;East;924.79;10
Non-Fiction Molestiae;22/05/2025;1;12663.2;West;3023.33;20
Sugar Cupiditate;09/05/2025;3;12614.4;West;1472.03;10
Sofa Nam;16/06/2024;2;12596.8;West;2502.94;10
Shampoo Magni;06/09/2024;3;12571.5;East;1698.86;5
Face Cream Facilis;13/04/2024;1;12556.15;West;3052.31;20
Accessories Animi;18/02/2024;1;12509.45;East;2311.81;20
Dumbbells Voluptatem;25/12/2023;1;12463;South;2373.57;10
Yoga Mat Eaque;03/07/2024;1;12432.1;South;1605.82;10
Cricket Bat Et;09/03/2024;1;12425.05;South;2530.81;10
Chair Voluptate;17/02/2025;2;12420.3;East;667.01;10
Kids Wear Magnam;11/02/2024;4;12410.8;West;2481.81;15
Mixer Grinder Minus;27/03/2024;1;12396.8;West;915.96;15
Cookware Set In;14/12/2023;2;12367.8;North;2120.75;15
Action Figure Mollitia;18/10/2023;1;12301;West;2273.16;0
Tennis Racket Laboriosam;23/10/2023;1;12276.55;North;1865.77;10
Fiction Corporis;24/06/2024;1;12262.1;South;2482.72;0
Vase Quo;30/06/2025;1;12215.35;North;1679.02;10
Yoga Mat Id;23/03/2025;1;12200.4;North;1992;20
Foundation Similique;13/05/2024;5;12195;West;1602.1;15
Women's Wear Temporibus;01/04/2024;1;12184.7;East;2897.18;10
Cookware Set Repellendus;10/05/2025;1;12113.45;West;2677.52;0
Comics Voluptates;30/11/2024;1;12113.1;West;2407.52;20
Clock Quisquam;09/05/2025;2;12104;South;2075.98;15
Shampoo Dolore;01/07/2025;5;12032;North;942.93;5
Accessories Dolorem;08/01/2024;1;12030.4;East;2409.33;20
Textbook Quo;09/12/2024;1;11988.4;South;1637.8;15
Mobile Deserunt;17/03/2024;4;11985.2;North;2016.93;15
Non-Fiction Repellat;18/03/2025;4;11954.8;East;2797.54;0
Bed Quos;20/04/2024;3;11947.2;West;2098.58;0
Shoes Earum;26/06/2025;4;11936;West;2485.2;20
Football Sunt;14/08/2025;4;11916;North;2161.18;20
Microwave Necessitatibus;03/11/2023;1;11869.3;East;1559.81;0
Women's Wear Voluptatum;25/02/2024;3;11851.2;West;654.08;20
Action Figure Dolore;12/12/2023;3;11823.3;East;2567.66;10
Dumbbells Sed;08/03/2025;2;11643.2;North;915.62;20
Men's Wear Fugit;06/06/2025;3;11639.4;East;1429.58;0
Action Figure Ducimus;12/07/2024;1;11565.3;South;969.43;15
Shampoo Odit;22/04/2024;1;11493.6;South;2353.37;10
Lipstick Repellat;06/04/2024;4;11433.6;North;2047.15;20
Mobile Vitae;08/05/2024;1;11335.6;South;2562.19;0
Table Excepturi;24/11/2024;1;11265.1;South;670.04;15
Non-Fiction A;19/01/2024;1;11259.1;West;949.98;10
Dumbbells Provident;01/03/2025;1;11222.55;East;1010.4;10
Biography Facere;11/04/2024;1;11212.35;North;1889.64;20
Laptop Deserunt;28/06/2025;1;11208;East;2672.37;15
Foundation Sapiente;23/09/2025;2;11200;East;1427.14;15
Women's Wear Provident;17/05/2025;2;11170;North;1666.62;15
Dumbbells Odio;21/03/2024;2;11109.5;North;1550.18;10
Wheat Atque;08/09/2024;4;11080.8;North;1350.43;15
Cabinet Quos;18/04/2025;2;10965;South;1855.69;15
Biography Impedit;22/01/2025;2;10963.2;South;1956.68;10
Lamp Tempore;04/07/2025;1;10947.15;South;1290.34;20
Clock Modi;15/12/2024;1;10908;East;652.25;5
Kids Wear Cumque;26/09/2024;1;10892.7;North;690.99;15
Biography Ullam;04/05/2025;1;10884;East;721.1;15
Clock Placeat;15/06/2024;1;10839.2;North;677.38;20
Bed Culpa;13/01/2024;1;10814.4;South;641.61;15
Accessories Aliquid;10/03/2024;1;10808;South;2068.08;0
Textbook Praesentium;17/08/2025;4;10736;South;1916.53;15
Shampoo Fuga;23/06/2025;2;10715.2;North;861.74;10
Men's Wear Recusandae;08/05/2025;3;10648.8;East;1935.99;0
Men's Wear Quos;16/01/2025;1;10635;East;1958.69;10
Dumbbells Sunt;27/07/2024;2;10512.7;North;2381.96;5
Smartwatch Dolorum;31/12/2024;3;10495.2;North;1731.13;10
Non-Fiction Illum;27/05/2024;2;10451.2;West;1097.78;15
Action Figure Vitae;19/08/2025;1;10441.8;East;1760.2;10
Shampoo Eveniet;01/09/2024;3;10402.5;South;2259.5;20
RC Car Labore;17/06/2024;3;10401.6;West;2317.08;15
Non-Fiction Pariatur;12/05/2025;1;10381.6;East;1938.25;0
Yoga Mat Quod;05/11/2024;2;10375.2;East;1395.4;10
Oil Cumque;24/01/2025;5;10375;South;2097.99;15
Lipstick Ea;08/04/2025;4;10362.6;East;703.11;20
Cookware Set Commodi;24/12/2024;1;10346.45;East;1096.09;0
Bed Doloremque;29/09/2025;2;10311.3;East;1231.23;15
Refrigerator Modi;19/09/2025;1;10276.2;South;706.96;20
Rice Nam;09/03/2024;2;10270.8;South;1939.53;15
Cricket Bat Impedit;09/02/2025;1;10161.6;East;1589.45;10
Rice Officia;02/12/2024;4;10131.2;South;758.31;10
Mixer Grinder Illo;27/05/2025;5;10106.5;West;2266.82;20
Microwave Quia;12/11/2023;2;10030;East;1721.21;0
Headphones Deleniti;12/01/2025;3;10023.45;North;1456.11;5
Football Exercitationem;22/08/2024;1;10018.95;South;2342.42;15
Fiction Amet;16/02/2024;5;9970.25;North;790.76;0
Chair Porro;17/12/2024;1;9962.65;East;1500.22;10
Sofa Saepe;07/07/2024;4;9944;West;1778.2;15
Vase Iusto;06/04/2024;2;9894.6;West;825.78;20
Wheat Nemo;31/01/2024;1;9894;West;1105.99;20
Chair Vero;28/10/2024;4;9863.4;North;1198.77;5
Headphones Repudiandae;27/05/2024;3;9843.9;West;2318.43;20
Football Dignissimos;28/09/2024;3;9828;West;879.17;20
Lipstick Autem;27/12/2024;3;9786.9;North;2213.15;0
Mixer Grinder Tenetur;16/09/2025;1;9732.6;West;2029.13;0
Yoga Mat Et;05/01/2024;1;9722;South;2292.47;10
Vase Ducimus;08/10/2024;3;9688.8;West;1864.06;10
Puzzle Quaerat;05/09/2024;2;9658;South;2285.31;20
Oil Corporis;14/03/2024;5;9644;North;693.05;20
Doll Sit;11/08/2024;3;9639;East;2116.57;20
Face Cream Mollitia;18/10/2024;1;9568.4;South;1572.71;15
Cookware Set Earum;10/04/2024;3;9544.65;South;794.85;5
Cabinet Doloribus;25/02/2024;1;9523.2;South;1643.52;5
Cookware Set Incidunt;28/02/2024;1;9504.7;South;1019.75;10
Women's Wear Ipsa;22/08/2024;4;9478.4;South;583.27;15
RC Car Aliquid;31/01/2024;3;9456;West;692.86;15
Puzzle In;10/06/2025;4;9435.6;West;1980.41;15
Yoga Mat Quibusdam;27/02/2024;5;9413.75;North;563.21;5
Men's Wear Aliquid;02/05/2025;1;9384.3;West;925.1;0
Fiction Officiis;09/02/2024;2;9347.2;East;861.5;20
Perfume Earum;11/03/2025;5;9283.5;East;2311.55;0
Shampoo Vero;10/01/2024;4;9279.6;South;1874.3;5
Clock Animi;21/08/2024;3;9236.1;East;2038.38;15
Dumbbells Voluptates;07/10/2023;1;9223.2;North;789.51;15
Women's Wear Officiis;28/09/2025;1;9133;East;813.5;5
Bed Tempora;23/07/2025;4;9075.6;East;1480.11;20
Spices Laudantium;13/06/2025;2;9070;North;1768.79;0
Biography Corrupti;16/03/2025;2;9055.4;North;990.64;20
Table Quasi;20/10/2023;1;9015.5;East;714.35;5
Kids Wear Deleniti;08/09/2024;4;8998.4;South;1891.32;5
Cushion Reprehenderit;23/12/2024;1;8912.9;South;547.48;20
Lipstick Reprehenderit;29/06/2024;5;8863.5;East;919.86;15
Bed Distinctio;26/10/2024;1;8844.5;South;502.84;10
Wheat Nam;16/10/2023;4;8841.6;North;1589.25;10
Headphones Non;02/03/2025;2;8831.5;North;890.88;5
Kids Wear Sapiente;22/09/2025;1;8780.8;North;2061.91;20
Sofa Sed;18/04/2025;1;8771.15;North;1189.05;15
Men's Wear Quaerat;13/06/2025;2;8731.2;North;1345.23;10
Women's Wear Distinctio;02/11/2023;1;8587.8;West;2055.5;20
Women's Wear Optio;13/07/2025;5;8521.5;North;1574.14;5
Fiction Officiis;12/07/2024;3;8501.55;East;1069.73;15
RC Car Blanditiis;30/05/2025;2;8467.7;North;2114.6;10
Comics Quam;22/11/2023;1;8465.45;West;1696.03;0
Men's Wear Quod;07/04/2025;2;8438.4;East;817.39;10
Lipstick Deleniti;15/08/2025;1;8435;West;1710.32;10
Board Game Deleniti;05/06/2025;4;8420;West;711.7;15
Sofa Pariatur;19/06/2024;4;8398;East;1172.19;15
Shoes Ad;13/01/2025;1;8308.8;East;1405.77;5
Foundation Illo;22/04/2025;1;8276;East;537.47;15
Action Figure A;01/07/2025;5;8245;West;1354.71;0
Comics Corrupti;08/07/2025;1;8213.4;East;871.79;15
Juicer Enim;04/06/2025;1;8163.4;West;1970.05;10
Biography Dolores;09/03/2024;4;8151;North;1529.43;10
Face Cream Voluptates;14/05/2024;4;8143;East;727.83;20
Kids Wear Dolorem;12/10/2024;1;8115.8;West;773.53;15
Doll Corporis;05/08/2025;2;8011.2;West;1968.74;10
Textbook Provident;28/08/2024;1;7971.3;East;1877.65;0
Wheat Fugit;12/06/2024;2;7909.7;East;1749.96;15
Cookware Set Quos;09/03/2025;2;7902;South;1776.57;15
Shoes Soluta;30/11/2023;1;7900.2;West;1120.68;15
Kids Wear Reprehenderit;14/02/2024;2;7898.3;North;1119.21;10
Textbook Placeat;27/03/2025;2;7870;East;844.48;5
Cabinet Aperiam;19/12/2023;1;7817;West;588.04;10
Cushion Explicabo;18/08/2025;2;7782;North;1097.42;15
Laptop Sit;19/05/2025;1;7779.2;West;1282.53;0
Biography Accusamus;24/09/2024;1;7778.4;South;1211.27;20
Cabinet Est;27/12/2023;3;7773;South;1805.64;20
Perfume Dignissimos;21/01/2024;1;7720.55;West;1853.99;15
Action Figure Mollitia;22/11/2023;4;7712;West;765.58;20
Tennis Racket Ipsa;31/08/2024;3;7686.45;North;387.48;15
Lamp Ratione;30/04/2024;2;7659.2;South;1716.56;15
Mixer Grinder Doloribus;01/07/2024;1;7658.9;West;1392.85;10
Vase Quia;22/03/2025;2;7636.8;West;1172.75;10
Football Fugiat;07/05/2024;1;7634.7;East;1420.66;0
Puzzle Aliquid;14/12/2024;1;7631.1;North;1721.5;5
Sugar Laborum;08/03/2024;2;7606.8;South;514.72;5
Cushion Eaque;06/10/2023;3;7530.15;West;1491.48;15
Doll Non;15/04/2024;4;7490.2;West;447.52;15
Mobile Autem;23/04/2024;3;7452.75;West;1657.72;10
Spices Placeat;19/11/2023;4;7452;West;1691.51;20
Wall Art Odit;15/03/2025;1;7436.6;West;1019.65;0
Fiction Tempora;02/04/2024;3;7392.45;North;1076.86;0
Laptop Ipsam;25/10/2024;4;7379.6;West;1574.62;0
Men's Wear Perferendis;20/02/2024;3;7346.55;North;1261.95;20
Textbook Sunt;01/08/2025;1;7311.6;East;1572.26;0
Comics Aspernatur;05/07/2024;2;7294.4;West;695.66;5
Clock Illum;27/06/2025;1;7275.15;South;739.35;5
Table Quae;31/07/2024;1;7259;South;925.64;0
Vase Similique;20/07/2024;1;7141.6;South;1373.47;10
Women's Wear Ab;19/11/2023;1;7087;West;604.61;10
Mobile Aliquam;29/09/2024;4;7068.8;West;577.69;0
Smartwatch Suscipit;18/08/2025;2;7061.4;West;1206.4;20
Smartwatch Illo;27/02/2024;4;6956.8;East;761.33;0
Microwave Officia;22/07/2024;4;6929.2;North;895.02;20
Accessories Minima;13/10/2023;2;6908.4;North;680.26;5
Table Laudantium;19/05/2024;1;6898.4;East;677.28;15
Vase Non;24/02/2024;2;6876;West;407.36;10
Vase Et;02/10/2025;5;6863.75;North;1180.7;20
Comics Non;02/12/2023;1;6848.55;South;1196.98;0
Accessories Soluta;13/11/2023;1;6845.7;North;375.3;15
Smartwatch Nostrum;19/06/2025;4;6836;South;1085.47;5
Laptop Reprehenderit;10/12/2024;5;6745;West;1631.05;20
Laptop Placeat;04/05/2025;5;6736.25;East;1648.68;0
Puzzle Ex;04/04/2024;1;6722.4;North;1422.03;15
Comics Distinctio;02/05/2025;2;6645.6;South;916.28;10
Cricket Bat Quia;09/06/2025;5;6642;South;1543.86;0
Mobile Dolores;23/09/2025;1;6595.85;North;1541.94;10
Headphones Autem;30/05/2024;1;6586.4;North;1144.54;5
Lipstick Voluptates;21/01/2024;1;6584.1;West;508.44;15
Comics Similique;23/12/2023;3;6573.6;North;1124.32;10
Shampoo Vero;02/01/2024;1;6543;East;424.27;20
Dumbbells Ab;16/10/2024;1;6503.4;West;1113.73;5
Mobile Corrupti;27/02/2024;3;6458.4;South;1535.57;15
Yoga Mat Eum;04/10/2023;1;6458.4;North;724.54;5
Microwave Ad;07/01/2025;1;6431.2;North;803.22;20
Sofa Deleniti;11/12/2024;1;6379.25;East;1079.14;15
Wheat Doloribus;15/11/2023;2;6368.4;South;1308.71;0
Sugar Nesciunt;07/05/2024;3;6354;North;1116.94;20
Biography Neque;16/11/2024;1;6343;West;870.73;10
Rice Nostrum;23/02/2025;1;6318.05;East;917.93;5
Spices Doloremque;30/06/2025;3;6298.5;South;1099.96;0
Laptop Amet;25/04/2025;1;6284;West;888.46;10
Action Figure At;26/11/2023;1;6262.4;East;1313.16;20
Kids Wear Molestiae;01/10/2025;2;6235.2;West;1298.19;0
Non-Fiction Omnis;23/07/2025;4;6228;West;749.58;10
Rice Ipsam;20/05/2024;2;6209.6;North;685.22;5
Cushion Error;06/03/2025;1;6175.8;South;376.16;20
Women's Wear Soluta;29/08/2025;3;6171;East;856.03;10
Puzzle Temporibus;29/10/2023;5;6170.25;South;1520.47;15
Sofa Sequi;12/10/2023;1;6158.7;South;1493.5;5
Mixer Grinder Dicta;25/06/2025;1;6004.4;South;884.52;10
Mobile Itaque;21/06/2025;1;5985.6;South;426.49;5
Camera Quas;28/11/2024;4;5977.6;East;951.24;0
Lipstick Facere;23/09/2024;1;5969.7;West;780.42;20
Board Game Deleniti;19/02/2025;3;5937.3;West;1434.68;15
Yoga Mat Aliquid;10/02/2024;3;5916;South;1167.71;20
Bed Eos;23/04/2024;5;5852;North;646.64;20
Wall Art Saepe;12/04/2025;1;5844.8;North;518.84;0
Dumbbells Veritatis;09/09/2025;1;5808;East;396.13;0
Football Atque;26/12/2023;1;5693;North;417.91;15
RC Car Accusamus;10/08/2025;1;5688.8;North;580.14;5
Shampoo Hic;30/10/2024;1;5647.2;East;1409.46;0
Puzzle Nisi;14/12/2024;1;5632.95;East;1098.24;15
Tennis Racket Recusandae;02/09/2025;2;5632;West;1115.4;5
Refrigerator Corporis;13/06/2025;2;5608.8;East;863.21;15
Tennis Racket Laboriosam;28/03/2025;2;5594.7;North;1287.79;15
RC Car Necessitatibus;06/11/2023;1;5527.8;East;923.99;0
Sofa Quod;27/10/2024;4;5348;North;1220.47;10
Sugar Dolorem;06/03/2025;5;5308;West;799.6;5
Refrigerator Commodi;15/10/2023;1;5259.2;South;580.75;0
Bed Ipsa;27/02/2025;1;5190.95;North;503.29;0
Kids Wear Pariatur;24/11/2024;1;5141;West;929.63;10
Cushion Quibusdam;08/02/2024;1;5123.35;East;820.26;5
Textbook Numquam;15/11/2023;4;5064;South;381.53;20
Women's Wear Suscipit;26/03/2025;2;5043.9;West;876.72;5
Board Game Quia;12/06/2024;5;5016;East;609.86;10
Cushion Debitis;30/11/2023;3;4975.2;West;898.96;5
Sugar Nihil;07/07/2025;5;4954.5;North;683.19;5
Men's Wear Mollitia;15/03/2024;2;4883.4;East;996.47;5
Cookware Set Consequatur;03/01/2025;1;4842;North;1158.75;5
Face Cream Quos;21/06/2024;1;4750;North;251.62;20
Fiction Numquam;21/08/2024;3;4720.05;South;383.95;15
Yoga Mat Deserunt;13/12/2024;1;4714;West;547.63;10
Men's Wear Quibusdam;15/06/2025;3;4671.6;West;729.37;20
Bed Praesentium;29/02/2024;4;4664;North;307.33;20
Laptop Perspiciatis;28/03/2025;1;4656;East;591.75;10
Chair Velit;13/01/2025;4;4564;East;461.47;5
Laptop Deleniti;07/02/2025;3;4561.95;South;782.34;0
Women's Wear Doloremque;27/09/2024;1;4555;West;459.14;10
Table In;06/12/2024;1;4553.35;North;660.33;5
Vase Quam;12/07/2025;2;4450.6;South;1050.15;15
Mixer Grinder Officiis;29/04/2024;2;4438.7;South;849.33;10
Biography Veniam;25/07/2025;2;4432;North;1076.22;0
Biography Tenetur;02/04/2024;2;4420.8;South;365.65;15
Tennis Racket Neque;25/10/2024;4;4386;West;357.47;5
Chair Tempora;19/08/2025;5;4313.75;North;858.42;0
Table Itaque;31/01/2025;4;4291.2;South;684.39;5
Cookware Set Asperiores;13/06/2025;1;4213.45;West;662.55;15
Lamp Reprehenderit;11/07/2024;1;4180;East;947.44;5
Sugar Recusandae;09/08/2024;4;4156.8;South;431.16;0
Tennis Racket Commodi;21/08/2025;4;4148;South;1007.41;5
Doll Odio;21/01/2025;2;4120;West;225.9;10
Dumbbells Quos;04/11/2024;4;4096.8;South;888.13;20
Mixer Grinder Ut;19/08/2024;5;4054.5;South;598.77;20
Football Vel;12/04/2024;1;4041.3;South;378.57;10
Table A;19/07/2024;4;4031.8;East;373.89;0
Perfume Debitis;08/07/2024;3;4023.9;North;866.73;10
Mobile Blanditiis;18/05/2025;2;4018.5;East;593.97;5
Lamp Quos;27/09/2025;1;3961.6;East;319.05;10
Foundation Alias;16/07/2024;3;3955.05;South;342.09;10
Headphones Adipisci;23/11/2023;3;3924.45;West;640.76;10
Refrigerator Asperiores;31/05/2024;5;3897;East;316.04;5
Cabinet Ducimus;19/12/2024;2;3884.8;South;607.5;20
Yoga Mat Consectetur;19/06/2024;2;3876;North;360.92;5
Men's Wear Molestias;09/03/2024;1;3839.2;East;835.12;20
Camera Eligendi;19/02/2025;2;3832.3;East;425.59;5
Lipstick Quis;11/02/2024;1;3806.1;East;494.38;20
Shoes Quisquam;08/05/2025;3;3780;West;362.71;15
Vase Fugiat;14/11/2024;1;3717.6;North;657.81;5
RC Car Quos;09/10/2024;5;3690.75;West;381.12;20
Wheat Laudantium;09/02/2025;1;3644.8;South;488.94;5
Yoga Mat Distinctio;28/07/2024;3;3600;East;499.42;10
Spices Sed;13/12/2024;4;3590.4;West;600.13;0
Mobile Laudantium;14/04/2024;5;3560;East;448.45;15
Juicer Blanditiis;13/07/2025;1;3539.4;West;242.14;0
Biography Odio;13/11/2023;2;3478.2;South;686.24;5
Shoes Nobis;07/04/2025;1;3454.2;South;503.7;15
Dumbbells Omnis;16/09/2025;2;3450;West;748.85;5
Sofa Aperiam;01/06/2024;1;3420.9;East;205;10
Football Saepe;25/09/2024;3;3388.65;West;236.43;15
Vase Natus;15/10/2023;2;3376.2;South;635.51;5
Textbook Fuga;11/05/2025;4;3350.4;East;331.93;0
Cushion Distinctio;07/09/2025;3;3345.6;South;233.48;5
Accessories Optio;14/12/2024;1;3274;South;470.21;10
Laptop A;29/06/2024;3;3161.7;North;596.3;0
Spices Fugit;13/10/2024;5;3135;South;447.89;15
Board Game Praesentium;20/09/2024;1;3114.4;South;310.74;5
Biography Sit;14/06/2025;2;3060;South;224.33;5
Oil Corrupti;07/03/2025;1;3043.2;South;637.18;10
Cushion Voluptatibus;27/09/2024;1;3009;East;173.76;0
Refrigerator Aut;28/11/2023;2;2989.8;North;549.6;10
Kids Wear Iure;17/09/2025;4;2982.4;South;712.76;20
Wheat Alias;10/01/2025;4;2820;South;459.12;5
Oil Laborum;12/04/2025;5;2745.5;North;582.89;10
Football Commodi;11/04/2025;1;2722.55;West;449.4;15
Bed Perferendis;18/03/2025;1;2715.75;South;232.76;5
Sofa Officia;24/03/2025;4;2679.2;West;444.51;20
Accessories Ipsam;06/02/2025;2;2672;West;160.18;20
Juicer Molestiae;16/05/2024;4;2668;East;611.55;15
Mixer Grinder Aliquam;30/10/2023;1;2658.8;East;362.44;15
Mobile Officiis;14/05/2025;2;2648;North;414.15;15
Yoga Mat Eveniet;31/05/2025;1;2635;East;347.17;15
Textbook Mollitia;25/08/2024;2;2616;South;175.66;15
Juicer Esse;31/10/2023;3;2513.7;East;535.45;15
Action Figure Non;17/09/2024;2;2500.8;East;417.87;5
Non-Fiction Unde;23/07/2024;1;2469;East;437.53;15
Puzzle Commodi;17/05/2025;4;2456;South;458.44;5
Kids Wear Error;19/01/2024;1;2448.15;East;219.73;15
Men's Wear Repellat;17/05/2025;5;2436;South;222.91;10
Headphones Esse;05/03/2024;5;2360;West;380.11;5
Cabinet Eos;12/12/2023;1;2347.7;North;408.21;5
Accessories Quia;25/01/2025;4;2305.2;North;563.7;0
Action Figure Qui;01/04/2025;2;2258;South;437.78;5
Sofa Dolor;07/09/2025;4;2252;East;338.47;15
Sofa Dolorum;16/07/2024;4;2230.4;East;407.92;15
Spices Corporis;03/05/2024;1;2225.6;South;263.35;10
Biography Sint;05/01/2024;1;2205.9;South;346.13;0
Oil Quam;13/02/2025;1;2204.05;West;348.96;10
Table Error;12/12/2024;3;2193;West;214.1;5
Football Maiores;19/04/2024;1;2187;South;202.04;10
Bed Ad;26/07/2025;1;2178.35;South;315.45;20
Cricket Bat Molestiae;11/04/2024;3;2109;North;523.44;10
Rice Exercitationem;18/09/2025;2;2081.6;North;134.44;0
Biography Ipsa;19/01/2024;3;2050.2;East;433.45;20
Chair Aliquid;25/03/2025;1;2029;South;264.66;20
Sofa Minus;22/03/2025;3;2019;North;148.32;20
Biography Nisi;22/04/2024;5;1995;North;290.75;15
Cushion Sint;16/01/2025;1;1956.6;South;431.19;5
Bed Sapiente;18/03/2024;1;1898.05;South;439.4;10
Refrigerator Iste;18/04/2025;1;1889.6;West;380.24;15
Shoes Eligendi;18/11/2023;2;1864;East;182.05;10
Comics Quibusdam;08/11/2024;3;1848.75;East;432.21;10
Oil Recusandae;15/05/2024;5;1763.75;West;266.47;20
Shampoo Cumque;30/03/2025;4;1691;East;358.78;5
Men's Wear Occaecati;29/04/2024;1;1665;West;289.53;15
Wall Art Ducimus;09/08/2024;1;1646.1;North;360.76;5
Cushion Quos;11/11/2023;4;1641.6;North;198.27;5
Spices Ab;17/09/2024;2;1608;East;400.6;5
Yoga Mat Est;19/05/2024;3;1591.2;West;132.58;0
Dumbbells Unde;13/03/2024;3;1537.65;North;263.86;20
Camera Et;05/12/2024;1;1536.8;West;223.69;0
Rice Alias;27/09/2024;2;1527.6;West;238.66;15
Yoga Mat Nemo;25/12/2023;1;1508;East;139.35;0
Doll Molestias;13/12/2023;4;1501.2;South;198.1;10
Smartwatch Vitae;25/11/2024;1;1468.7;West;243.86;0
Face Cream Esse;05/01/2024;1;1466.8;North;96.94;0
Shampoo Minus;06/11/2023;5;1440.75;North;190.79;5
Mixer Grinder Iure;05/05/2024;2;1384.2;North;280.89;20
